HUD Metro Fair Market Rent Area Name,CBSASub23,ZIPCode,erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12183,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12184,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12185,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12186,"$1,020","$1,140","$1,380","$1,670","$1,840"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12187,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12188,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12189,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12193,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12194,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12196,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12198,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12201,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12202,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12203,"$1,160","$1,290","$1,570","$1,900","$2,090"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12204,"$1,040","$1,170","$1,420","$1,720","$1,890"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12205,"$1,100","$1,230","$1,500","$1,810","$2,000"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12206,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12207,"$1,020","$1,140","$1,380","$1,670","$1,840"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12208,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12209,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12210,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12211,"$1,340","$1,500","$1,820","$2,200","$2,420"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12212,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12220,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12222,"$1,130","$1,260","$1,530","$1,850","$2,030"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12223,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12226,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12227,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12236,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12237,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12247,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12260,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12288,"$1,020","$1,140","$1,390","$1,680","$1,850"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12301,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12302,"$1,020","$1,140","$1,380","$1,670","$1,840"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12303,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12304,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12305,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12306,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12307,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12308,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12309,"$1,130","$1,270","$1,540","$1,860","$2,050"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12345,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12434,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12460,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12469,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12803,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12822,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12828,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12831,"$1,080","$1,210","$1,470","$1,780","$1,960"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12833,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12835,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12850,"$1,090","$1,220","$1,480","$1,790","$1,970"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12859,"$1,190","$1,330","$1,620","$1,960","$2,160"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12863,"$1,150","$1,280","$1,560","$1,890","$2,080"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12866,"$1,340","$1,500","$1,820","$2,200","$2,420"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12871,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12884,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,13320,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,13459,"$1,011","$1,131","$1,374","$1,661","$1,830"
"Albuquerque, NM MSA",METRO10740M10740,87001,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87002,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87004,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87006,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87008,"$1,080","$1,310","$1,590","$2,240","$2,680"
"Albuquerque, NM MSA",METRO10740M10740,87009,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87013,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87014,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87015,"$1,060","$1,220","$1,450","$1,910","$2,100"
"Albuquerque, NM MSA",METRO10740M10740,87016,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87018,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87022,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87023,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87024,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87025,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87026,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87027,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87031,$890,"$1,090","$1,320","$1,860","$2,230"
"Albuquerque, NM MSA",METRO10740M10740,87032,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87035,$860,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87036,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87041,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87042,$830,"$1,010","$1,230","$1,730","$2,080"
"Albuquerque, NM MSA",METRO10740M10740,87043,"$1,080","$1,310","$1,590","$2,240","$2,690"
"Albuquerque, NM MSA",METRO10740M10740,87044,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87046,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87047,"$1,120","$1,350","$1,640","$2,310","$2,760"
"Albuquerque, NM MSA",METRO10740M10740,87048,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87052,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87053,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87059,$970,"$1,190","$1,440","$2,050","$2,460"
"Albuquerque, NM MSA",METRO10740M10740,87060,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87061,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87062,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87063,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87068,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87070,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87072,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87083,"$1,140","$1,380","$1,680","$2,370","$2,840"
"Albuquerque, NM MSA",METRO10740M10740,87101,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87102,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87103,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87104,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87105,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87106,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87107,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87108,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87109,$890,"$1,080","$1,310","$1,850","$2,210"
"Albuquerque, NM MSA",METRO10740M10740,87110,$890,"$1,080","$1,310","$1,850","$2,210"
"Albuquerque, NM MSA",METRO10740M10740,87111,"$1,020","$1,240","$1,510","$2,130","$2,550"
"Albuquerque, NM MSA",METRO10740M10740,87112,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87113,"$1,110","$1,350","$1,640","$2,310","$2,770"
"Albuquerque, NM MSA",METRO10740M10740,87114,$980,"$1,180","$1,440","$2,030","$2,430"
"Albuquerque, NM MSA",METRO10740M10740,87115,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87116,"$1,220","$1,480","$1,800","$2,540","$3,040"
"Albuquerque, NM MSA",METRO10740M10740,87117,$940,"$1,140","$1,390","$1,960","$2,350"
"Albuquerque, NM MSA",METRO10740M10740,87119,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87120,$980,"$1,180","$1,440","$2,030","$2,430"
"Albuquerque, NM MSA",METRO10740M10740,87121,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87122,"$1,240","$1,510","$1,830","$2,580","$3,090"
"Albuquerque, NM MSA",METRO10740M10740,87123,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87124,$980,"$1,180","$1,440","$2,030","$2,430"
"Albuquerque, NM MSA",METRO10740M10740,87125,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87131,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87144,"$1,150","$1,390","$1,690","$2,380","$2,850"
"Albuquerque, NM MSA",METRO10740M10740,87151,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87153,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87154,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87174,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,87176,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87181,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87184,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87185,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87187,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87190,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87191,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87192,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87193,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87194,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87195,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87196,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87197,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87198,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87199,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,87544,"$1,000","$1,220","$1,480","$2,090","$2,500"
"Albuquerque, NM MSA",METRO10740M10740,88301,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,88318,$828,"$1,005","$1,222","$1,722","$2,064"
"Albuquerque, NM MSA",METRO10740M10740,88321,$828,"$1,005","$1,222","$1,722","$2,064"
"Alexandria, LA MSA",METRO10780M10780,70656,$790,$880,"$1,160","$1,570","$1,740"
"Alexandria, LA MSA",METRO10780M10780,71301,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71302,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71303,$780,$880,"$1,150","$1,550","$1,720"
"Alexandria, LA MSA",METRO10780M10780,71306,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71307,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71315,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71322,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71323,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71325,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71328,$750,$840,"$1,100","$1,480","$1,650"
"Alexandria, LA MSA",METRO10780M10780,71330,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71346,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71348,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71351,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71359,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71360,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71361,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71365,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71367,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71404,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71405,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71407,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71409,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71417,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71423,$710,$800,"$1,050","$1,420","$1,570"
"Alexandria, LA MSA",METRO10780M10780,71424,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71427,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71430,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71432,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71433,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71438,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71447,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71448,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71454,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71455,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71463,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71466,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71467,$674,$757,$995,"$1,343","$1,489"
"Alexandria, LA MSA",METRO10780M10780,71472,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71477,$680,$760,"$1,000","$1,350","$1,500"
"Alexandria, LA MSA",METRO10780M10780,71485,$760,$850,"$1,120","$1,510","$1,680"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18002,"$1,000","$1,170","$1,470","$1,880","$1,960"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18011,"$1,180","$1,380","$1,740","$2,200","$2,310"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18012,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18013,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18014,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18015,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18016,$980,"$1,150","$1,440","$1,840","$1,920"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18017,"$1,160","$1,360","$1,700","$2,170","$2,260"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18018,"$1,020","$1,190","$1,490","$1,900","$1,990"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18020,"$1,230","$1,440","$1,810","$2,310","$2,410"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18030,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18031,"$1,380","$1,610","$2,020","$2,580","$2,690"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18032,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18034,"$1,430","$1,670","$2,090","$2,670","$2,780"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18035,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18036,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18037,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18038,"$1,000","$1,137","$1,426","$1,850","$2,000"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18040,"$1,090","$1,280","$1,600","$2,040","$2,130"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18041,"$1,060","$1,180","$1,426","$1,821","$1,980"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18042,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18043,"$1,000","$1,170","$1,470","$1,880","$1,960"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18044,"$1,000","$1,170","$1,470","$1,880","$1,960"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18045,"$1,250","$1,460","$1,830","$2,340","$2,440"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18046,"$1,320","$1,550","$1,940","$2,480","$2,590"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18049,$980,"$1,140","$1,430","$1,830","$1,910"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18051,"$1,110","$1,280","$1,610","$2,060","$2,160"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18052,"$1,030","$1,200","$1,510","$1,930","$2,010"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18053,"$1,000","$1,160","$1,460","$1,860","$1,950"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18055,"$1,040","$1,220","$1,530","$1,950","$2,040"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18058,"$1,190","$1,220","$1,600","$2,150","$2,530"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18059,$972,"$1,137","$1,426","$1,821","$1,900"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18062,"$1,310","$1,530","$1,920","$2,450","$2,560"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18063,$972,"$1,137","$1,426","$1,821","$1,900"
